,gene_name,DNase,H3K4me1,H3K4me3,H3K27ac,H3K27me3,H3K36me3,gene_exp
12069,ADCY2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12070,SHTN1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12071,SLC4A3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12072,AMER2,0.0001,0.0001,6.313936591809775,0.0001,42.44893813481072,0.0001,0.0
12073,SEBOX,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12074,DDI1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12075,ADAMTS19,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12076,RPL24,154.87896609666896,0.0001,15.5820178335535,12.65341,0.0001,7.123361177186481,971.0661872331708
12077,CHRD,0.0001,0.0001,0.0001,0.0001,59.7382271468144,0.0001,0.0
12078,TMED4,175.47136832394318,4.5871,18.12960700132101,20.64522,0.0001,7.083739005365936,49.8795874083547
12079,SLC6A1,0.0001,0.0001,0.0001,0.0001,43.27959372114497,0.0001,0.0
12080,NEFM,0.0001,0.0001,0.0001,0.0001,45.29713758079409,0.0001,0.0
12081,CDRT4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12082,GAB2,40.38520971302428,6.46625,10.142717965653896,9.15347,0.0001,0.0001,0.0
12083,ITGB7,118.63633817666631,14.88399,11.187599075297229,26.12693,0.0001,14.495450019361622,234.885764211982
12084,XPNPEP1,49.44586669302494,4.78172,15.629474900924704,17.84434,0.0001,8.397272777562648,112.445312654672
12085,UBE2I,0.0001,3.50778,0.0001,0.0001,0.0001,13.066673120539914,0.0
12086,CSHL1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12087,SNCAIP,0.0001,0.0001,3.8711030383091143,0.0001,35.393628808864264,0.0001,0.0
12088,RBM24,0.0001,0.0001,0.0001,0.0001,42.47368421052632,0.0001,0.0
12089,NCAPD2,0.0001,0.0001,0.0001,0.0001,0.0001,15.381064335896443,0.0
12090,SMCO3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12091,TBCEL,54.38804322757075,0.0001,12.949256935270803,11.26679,0.0001,5.498713835260276,21.816312797103095
12092,AGAP1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12093,CEP162,65.91978847484431,0.0001,15.23693857331572,6.81964,0.0001,6.048652984455386,100.095549683625
12094,CCR4,0.0001,3.72188,0.0001,0.0001,0.0001,0.0001,0.0
12095,FES,0.0001,4.32231,0.0001,0.0001,0.0001,0.0001,0.0
12096,SCARA5,8.261062238476493,0.0001,0.0001,0.0001,41.90018467220684,0.0001,0.0
12097,SLF2,136.75765213666764,3.94966,15.755944517833552,18.53473,0.0001,6.487290479614981,39.980555610550205
12098,IGFBP5,0.0001,0.0001,5.101304491413474,0.0001,46.96638965835642,0.0001,0.0
12099,MTMR14,0.0001,0.0001,0.0001,0.0001,0.0001,9.631769652044031,3.07542735465771
12100,SPTAN1,0.0001,0.0001,0.0001,0.0001,0.0001,10.079880511146762,0.0
12101,CFAP44,0.0001,0.0001,0.0001,0.0001,0.0001,7.211760801017868,0.0
12102,WDR24,0.0001,4.26135,14.196317701453106,12.00656,35.95420129270545,6.925914145046191,7.111925757645951
12103,NRG1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12104,DAPK2,32.1482488221146,4.49652,8.67471928665786,8.26933,0.0001,7.391561099740001,0.0
12105,GMNN,84.8647985239366,3.87004,14.094171070013209,0.0001,0.0001,8.241785141339824,10.1873531123037
12106,KCNS3,8.261062238476493,4.47545,5.377691545574637,0.0001,44.23859649122807,0.0001,0.0
12107,CA12,0.0001,0.0001,0.0001,0.0001,51.48393351800554,0.0001,0.0
12108,REXO5,77.45153372211789,4.89839,12.686608322324968,27.69001,0.0001,6.483266028655198,7.400247072145111
12109,SPAG6,0.0001,4.86807,0.0001,0.0001,40.38642659279779,0.0001,0.0
12110,RTP4,28.85346446575072,5.72117,13.203963011889035,36.66982,0.0001,0.0001,4.51703392715351
12111,SPRYD4,77.45153372211789,5.30666,14.196317701453106,25.9727,0.0001,0.0001,143.295693306082
12112,NPY4R2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12113,BANK1,16.498023129386183,6.01863,0.0001,5.68166,0.0001,0.0001,0.0
12114,NEO1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12115,CCNT1,0.0001,0.0001,0.0001,0.0001,0.0001,8.844111301654035,0.0
12116,APOL6,0.0001,6.34266,17.022721268163806,37.79596,0.0001,8.63583559218897,41.6143763927121
12117,C2orf78,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12118,MRPS7,85.68849461302757,5.39039,15.747341479524438,53.61012,0.0001,4.823850749571279,3.5559628788229705
12119,SPDYC,0.0001,3.97659,0.0001,4.14169,0.0001,0.0001,0.0
12120,SPATA48,0.0001,0.0001,5.15589498018494,0.0001,0.0001,0.0001,0.0
12121,NALCN,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12122,RAD54B,111.22307337484762,0.0001,10.399339498018495,10.00322,0.0001,7.364537810477403,299.66195286946
12123,CCNC,0.0001,0.0001,0.0001,0.0001,0.0001,4.823850749571279,1.63382078216191
12124,MTBP,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12125,OR5H2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12126,ODAM,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12127,SLC22A11,13.203238773022306,0.0001,0.0001,0.0001,30.677377654662973,0.0001,0.0
12128,RDM1,29.677160554841684,5.31558,9.514696169088507,9.08179,0.0001,0.0001,65.1606170768101
12129,MUC17,79.09892590029982,5.50178,9.903781373844122,11.56335,0.0001,0.0001,0.0
12130,ALAS1,0.0001,0.0001,0.0001,0.0001,0.0001,10.334250705316148,0.480535524165267
12131,TRADD,89.80697505848242,6.31312,5.708570013210039,0.0001,0.0001,0.0001,0.0
12132,ENTPD6,39.56151362393332,4.62027,12.079474900924705,8.99573,0.0001,6.945372572882669,42.7676616507087
12133,ZZEF1,0.0001,0.0001,0.0001,0.0001,0.0001,13.505296785971124,0.0
12134,CCDC65,49.44586669302494,0.0001,5.933322324966975,0.0001,0.0001,6.466366100569785,0.0
12135,OR13C2,8.261062238476493,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12136,DNAJC25-GNG10,133.46286778030378,0.0001,9.529375825627476,8.26933,0.0001,0.0001,0.480535524165267
12137,CHRND,0.0001,0.0001,0.0001,0.0001,30.008217913204067,0.0001,0.0
12138,ZC3H13,0.0001,0.0001,0.0001,0.0001,0.0001,9.432220501189358,4.90146234648572
12139,CTAGE1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12140,TSPO,21.440199663931995,4.67483,11.319848084544256,0.0001,0.0001,0.0001,0.0
12141,KRTAP4-4,0.0001,0.0001,0.0001,0.0001,31.15512465373961,0.0001,0.0
12142,MX2,67.56718065302626,9.76554,10.77681638044914,21.3544,0.0001,10.7513968025668,86.06391237799922
12143,EHBP1L1,121.10742644393925,0.0001,4.8364266842800525,12.41158,0.0001,8.066603971897992,0.0
12144,CXCR5,0.0001,7.12338,3.331852708058124,0.0001,35.672668513388736,0.0001,0.480535524165267
12145,CHST15,0.0001,0.0001,5.178203434610304,0.0001,37.93139427516159,0.0001,0.0
12146,MYD88,158.17375045303285,6.89638,21.003896961690884,44.06761,0.0001,0.0001,0.480535524165267
12147,SNAP91,0.0001,0.0001,0.0001,0.0001,30.008217913204067,0.0001,0.0
12148,C5orf34,85.68849461302757,0.0001,13.654854689564068,12.5285,0.0001,5.1523621176080105,3.07542735465771
12149,BOD1L1,0.0001,0.0001,0.0001,0.0001,0.0001,8.108867621839908,0.0
12150,GALNT3,9.90845441665843,5.45464,9.371548877146632,0.0001,0.0001,0.0001,0.0
12151,PIGT,78.27522981120885,0.0001,14.004524438573316,13.15302,0.0001,8.110305913591857,193.944137553102
12152,IFT88,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12153,SLC16A7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12154,MRGPRF,0.0001,0.0001,0.0001,0.0001,53.76749769159741,0.0001,0.0
12155,OR51B6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12156,ASH2L,123.57851471121216,4.01603,16.866694187582564,35.62607,0.0001,6.487290479614981,217.34621757995
12157,SDCBP2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12158,LHCGR,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12159,RCN1,0.0001,0.0001,0.0001,5.28235,0.0001,8.63583559218897,0.0
12160,KRT34,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12161,TRMT112,192.76898619485357,3.62357,17.00743064729194,42.98153,0.0001,0.0001,1260.44467988549
12162,ALKAL1,0.0001,0.0001,0.0001,0.0001,41.90018467220684,0.0001,0.0
12163,SAMD12,41.20890580211525,3.04096,10.257777410832231,15.9965,0.0001,7.641450461912929,65.8333668106415
12164,UCN2,26.38237619847781,0.0001,6.897159841479524,0.0001,0.0001,0.0001,0.0
12165,TACR1,28.02976837665975,4.47545,8.081984808454425,0.0001,39.971283471837495,0.0001,0.480535524165267
12166,ACTR2,112.04676946393856,0.0001,17.082793923381768,38.5012,0.0001,9.0690380040936,1676.97287223195
12167,SATB2,17.321719218477153,0.0001,10.68972919418758,0.0001,59.7382271468144,0.0001,1.05717815316359
12168,AFMID,123.57851471121216,3.7859,15.190967635402906,12.2033,0.0001,8.680408806771036,351.607843031726
12169,IFNA2,0.0001,6.42807,5.026321003963012,9.34173,0.0001,0.0001,1.05717815316359
12170,VPS4B,240.54335936212976,0.0001,11.486410171730515,21.58242,0.0001,6.511561652929137,373.760530695744
12171,GPAT4,37.0904253566604,0.0001,0.0001,0.0001,0.0001,8.935581125186701,0.0
12172,ACTR1B,144.17091693848636,3.40351,21.576519154557463,34.07024,0.0001,6.3993610665486536,2.1143563063271698
12173,SLC29A2,42.85629798029719,3.12429,13.646202113606344,10.51651,0.0001,4.495353211262931,0.0
12174,APLNR,0.0001,0.0001,0.0001,0.0001,30.731578947368423,0.0001,0.0
12175,OR13C4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12176,MYEF2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12177,RAPH1,0.0001,4.29799,8.544765521796565,0.0001,40.190120036934445,6.900329147535543,0.0
12178,SPIDR,39.56151362393332,5.20311,14.235997357992074,21.69013,0.0001,8.241785141339824,166.16918425634898
12179,RAP1B,42.03260189120622,0.0001,18.974603698811094,35.29628,0.0001,7.364537810477403,18.068135708614
12180,SAMM50,121.10742644393925,4.18197,14.20984147952444,12.80455,0.0001,9.119032472202246,35.1752003688975
12181,ZNF276,0.0001,0.0001,0.0001,0.0001,0.0001,10.40837804945511,0.0
12182,RNF167,79.09892590029982,5.13418,0.0001,0.0001,0.0001,6.998478729877745,1.05717815316359
12183,PML,159.82114263121477,4.44039,17.713391677675034,24.44655,0.0001,10.873540963655474,166.745826885347
12184,ERICH2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12185,PARP14,0.0001,0.0001,0.0001,4.15482,0.0001,9.581291143441945,0.0
12186,ECT2L,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12187,CATSPERZ,0.0001,7.01224,4.772655217965654,0.0001,46.96638965835642,0.0001,0.0
12188,CNPY4,52.74065104938881,4.46809,16.57871532364597,23.47472,0.0001,0.0001,0.0
12189,LAMA4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12190,KRT36,0.0001,0.0001,0.0001,0.0001,34.28171745152354,0.0001,0.0
12191,FBXO21,17.321719218477153,0.0001,0.0001,0.0001,0.0001,8.665680146041932,0.480535524165267
12192,EEF2KMT,140.8761325821225,0.0001,12.844352708058125,7.37602,0.0001,0.0001,22.7773838454336
12193,CISD3,58.5065236730256,13.50412,15.401172391017171,12.86184,0.0001,0.0001,7.400247072145111
12194,C3orf49,20.616503574841023,0.0001,0.0001,0.0001,0.0001,4.166855672954584,0.0
12195,EXD1,125.22590688939408,4.75933,11.483636063408191,20.49821,0.0001,0.0001,0.0
12196,NKD2,0.0001,0.0001,0.0001,0.0001,38.37174515235458,0.0001,0.0
12197,RWDD1,158.17375045303285,3.46717,12.49466644649934,15.80168,0.0001,6.048652984455386,17.5876001844488
12198,OR4C5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12199,CLDN4,0.0001,4.84245,0.0001,0.0001,0.0001,0.0001,0.0
12200,FRMD1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12201,JAG1,0.0001,5.75886,0.0001,0.0001,0.0001,7.4518587154948275,0.480535524165267
12202,HEPACAM2,23.911287931204903,0.0001,0.0001,0.0001,0.0001,0.0001,4.51703392715351
12203,TSPAN9,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12204,APRT,84.04110243484563,4.01603,11.928896961690883,29.32438,0.0001,5.809357194224705,537.6231444361
12205,FITM2,98.86763203848308,4.20309,15.044204095112285,7.41757,0.0001,0.0001,2.1143563063271698
12206,STRA6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12207,GLI3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12208,CAPSL,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12209,KLF5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12210,HCN1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12211,ATP6V1E1,149.1130934730322,0.0001,16.22050858652576,12.88139,0.0001,15.089990042595565,555.114637515716
12212,BRINP1,0.0001,0.0001,0.0001,0.0001,32.23167128347184,0.0001,0.0
12213,MDN1,91.45436723666435,3.70975,11.3903071334214,20.38544,0.0001,9.821250760635062,0.480535524165267
12214,ETNPPL,0.0001,0.0001,0.0001,0.0001,39.02031394275162,0.0001,0.0
12215,EIF4A1,194.41637837303549,4.49352,20.37575957727873,37.39013,0.0001,8.437365160148255,3278.02113164578
12216,OTX1,22.263895753022965,3.86289,13.300297225891676,0.0001,0.0001,0.0001,10.5717815316359
12217,OR1J2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12218,ADAT1,0.0001,0.0001,0.0001,0.0001,0.0001,8.241785141339824,0.0
12219,CDC23,140.05243649303154,0.0001,13.012054161162483,8.72015,0.0001,8.680408806771036,1.63382078216191
12220,KRTAP4-11,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12221,N4BP2L2,116.9889459984844,0.0001,16.117222589167767,58.6408,0.0001,0.0001,232.579193695989
12222,ANO10,98.04393594939212,0.0001,12.248150594451785,6.98359,0.0001,6.487290479614981,2.59489183049244
12223,CNIH2,137.58134822575863,6.08092,0.0001,0.0001,0.0001,0.0001,0.0
12224,NAA20,82.3937102566637,3.75612,13.300297225891676,11.50385,0.0001,0.0001,182.939874049717
12225,STK11IP,12.379542683931335,3.70975,0.0001,0.0001,0.0001,8.415846102782542,0.0
12226,ZKSCAN3,70.86196500939013,0.0001,15.41299537648613,8.06196,0.0001,0.0001,46.4197316343648
12227,BTNL9,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12228,TMEM116,114.51785773121148,3.8541,13.93849075297226,39.13816,0.0001,0.0001,78.1350762292723
12229,STAB2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12230,VAX1,0.0001,0.0001,0.0001,0.0001,62.71117266851339,0.0001,0.0
12231,SURF6,51.91695496029785,0.0001,0.0001,0.0001,0.0001,8.765876528184986,0.0
12232,MC1R,21.440199663931995,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12233,GOLM2,68.39087674211723,4.68644,16.177840158520475,32.70461,0.0001,6.137854732533054,254.01107807376
12234,AGAP5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12235,SH2D4A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12236,EIF5A2,26.38237619847781,3.33593,12.617536327608985,0.0001,0.0001,0.0001,3.07542735465771
12237,OR6C68,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12238,TPTE2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12239,RETREG3,191.1215940166716,0.0001,10.606687582562747,16.52439,0.0001,9.581291143441945,294.952704732641
12240,KATNA1,0.0001,0.0001,0.0001,0.0001,0.0001,6.487290479614981,0.480535524165267
12241,ZNF335,68.39087674211723,0.0001,18.53579920739762,4.46476,0.0001,10.61874204790618,0.0
12242,ODF3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12243,MBLAC2,54.38804322757075,3.64169,16.624207397622193,13.77753,0.0001,0.0001,9.03406785430701
12244,TKTL2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12245,NINL,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12246,TKFC,114.51785773121148,4.99292,18.881456406869223,24.5645,0.0001,7.4518587154948275,347.619398181154
12247,KLF4,10.7321505057494,0.0001,7.165736459709379,0.0001,56.59095106186519,0.0001,0.0
12248,HRH1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12249,DDO,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.480535524165267
12250,HAAO,0.0001,6.77837,11.42815389696169,0.0001,0.0001,0.0001,14.8004941442902
12251,GRPEL2,190.29789792758064,0.0001,15.82465323645971,17.83301,0.0001,9.119032472202246,5.38199787065099
12252,PLXNC1,19.792807485750057,5.66206,0.0001,4.59953,0.0001,9.119032472202246,0.0
12253,CD2BP2,156.5263582748509,5.54742,14.52197820343461,29.82917,0.0001,9.362172926923716,7.400247072145111
12254,TNFSF8,0.0001,4.06623,0.0001,0.0001,32.17285318559557,0.0001,0.0
12255,TRIM69,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12256,ITGB8,67.56718065302626,4.8415,13.012351387054162,19.27168,0.0001,6.162803562538032,2.59489183049244
12257,GFOD1,0.0001,5.07738,3.2649933949801846,5.85879,0.0001,8.612726116059081,0.0
12258,LATS2,33.795641000296534,0.0001,13.98523778071334,7.17906,0.0001,7.364537810477403,0.0
12259,C8orf89,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12260,C1RL,88.15958288030048,3.4286,12.567982166446498,45.36889,0.0001,0.0001,5.86253339481625
12261,NPC1L1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.07542735465771
12262,TCAF1,51.91695496029785,0.0001,13.285089167767504,20.98484,0.0001,0.0001,135.222696500106
12263,PRKACG,0.0001,3.66407,0.0001,0.0001,0.0001,0.0001,0.0
12264,CAB39,62.62500411848044,0.0001,23.96291281373844,18.03142,0.0001,13.066673120539914,0.480535524165267
12265,RAMACL,44.50369015847913,8.33252,6.747324966974902,0.0001,0.0001,0.0001,0.0
12266,LINC00672,0.0001,4.78172,0.0001,0.0001,0.0001,0.0001,0.0
12267,PAQR3,24.734984020295872,3.70975,11.740901585204757,0.0001,0.0001,5.809357194224705,12.59003073313
12268,MKKS,84.8647985239366,4.26376,16.997506605019815,20.34167,0.0001,6.209160812081652,67.8035624597191
12269,ST8SIA2,0.0001,0.0001,0.0001,0.0001,43.16352723915051,0.0001,0.0
12270,CD72,67.56718065302626,10.15338,9.427014531043593,7.65887,0.0001,0.0001,2.59489183049244
12271,ADM,18.969111396659088,4.93803,10.576667767503302,4.42567,64.55586334256694,0.0001,13.8394230959597
12272,RASSF4,0.0001,0.0001,5.026849405548217,0.0001,0.0001,6.511561652929137,0.0
12273,CCDC25,0.0001,0.0001,0.0001,0.0001,0.0001,6.844152790839187,20.4708133294404
12274,ADRA1D,0.0001,0.0001,0.0001,0.0001,29.32086795937212,0.0001,0.0
12275,BRAT1,0.0001,0.0001,0.0001,0.0001,0.0001,11.312164629086684,1.63382078216191
12276,TMEM104,115.34155382030244,4.13766,13.124240422721268,12.52065,0.0001,5.328525197765117,25.6605969904252
12277,SLC39A4,59.33021976211656,0.0001,12.037945838837516,13.83863,0.0001,0.0001,0.0
12278,SETD9,93.92545550393726,3.91118,10.390571334214002,23.80996,0.0001,6.900329147535543,17.5876001844488
12279,ASB10,0.0001,6.85719,0.0001,0.0001,0.0001,0.0001,0.0
12280,MFAP3L,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12281,PSMD9,113.69416164212052,4.53673,14.532694848084544,17.44029,0.0001,9.495076616695249,97.2603900910499
12282,DOK6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12283,ACRV1,0.0001,0.0001,0.0001,0.0001,0.0001,9.42287160480168,0.0
12284,DGCR8,0.0001,0.0001,0.0001,0.0001,0.0001,10.7513968025668,0.480535524165267
12285,OR52I2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12286,NSMCE1,112.87046555302956,0.0001,14.532694848084544,14.67917,0.0001,6.122807988051115,0.0
12287,OR1A2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12288,RHOD,0.0001,6.08192,7.177328269484808,0.0001,0.0001,0.0001,0.0
12289,OR11A1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12290,ACTR8,59.33021976211656,3.92496,9.7137714663144,25.54658,0.0001,7.148227028821154,41.3260550782129
12291,ADRB2,56.85913149484366,3.08048,11.539712681638044,0.0001,0.0001,0.0001,0.0
12292,APOBEC3C,88.98327896939145,3.14617,19.69966974900925,28.83608,0.0001,0.0001,77.558433600274
12293,HP,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12294,MYPN,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12295,APOBEC3H,54.38804322757075,7.4774,5.726667767503303,40.33258,0.0001,0.0001,40.845519554047705
12296,MROH1,150.7604856512141,4.36472,11.363655878467636,11.03993,0.0001,8.241785141339824,72.17643572962301
12297,IRAK1BP1,15.674327040295212,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12298,GET4,0.0001,0.0001,0.0001,0.0001,0.0001,9.996293632793051,0.0
12299,PRM3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12300,MGME1,174.64767223485222,0.0001,0.0001,0.0001,0.0001,9.55766996736184,25.18006146626
12301,TRIML2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12302,TCAF2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.111925757645951
12303,APOBEC2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12304,ZNF267,118.63633817666631,4.09028,0.0001,0.0001,0.0001,11.84124854787852,0.0
12305,SUPT3H,56.035435405752686,2.97354,8.783553500660503,13.31968,0.0001,0.0001,12.3017094186308
12306,RPL7,118.63633817666631,0.0001,12.601486129458388,28.10931,0.0001,0.0001,0.480535524165267
12307,ARRDC4,7.437366149385523,0.0001,0.0001,0.0001,0.0001,0.0001,2.59489183049244
12308,NUDT1,62.62500411848044,4.05462,0.0001,19.25621,0.0001,0.0001,3.5559628788229705
12309,KBTBD4,67.56718065302626,5.1516,14.73693857331572,10.71117,0.0001,7.543854068706091,157.51954482137398
12310,PCDHA5,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12311,AOPEP,0.0001,0.0001,11.355234478203435,10.11476,0.0001,8.680408806771036,0.0
12312,SPRING1,0.0001,0.0001,0.0001,0.0001,0.0001,7.907852519776512,0.0
12313,ANKRD28,0.0001,0.0001,0.0001,0.0001,0.0001,10.434917298224264,0.0
12314,ANKHD1,0.0001,0.0001,0.0001,0.0001,0.0001,9.119032472202246,0.0
12315,PHAX,23.911287931204903,4.8725,0.0001,6.29662,0.0001,7.4518587154948275,2.1143563063271698
12316,FBXO24,206.7718197094,4.47545,14.079805151915457,21.56091,0.0001,0.0001,0.0
12317,GRID2,0.0001,0.0001,0.0001,0.0001,31.15512465373961,0.0001,0.0
12318,CXCR6,64.27239629666238,4.486,0.0001,0.0001,0.0001,3.4926149250428726,0.0
12319,FBXL15,115.34155382030244,6.00684,0.0001,10.71117,0.0001,0.0001,0.0
12320,TMEM244,0.0001,3.40347,0.0001,4.37973,0.0001,0.0001,0.0
12321,DEFB103A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12322,ADAMTSL2,17.321719218477153,0.0001,0.0001,0.0001,36.82686980609418,0.0001,0.0
12323,STK32C,14.850630951204243,0.0001,6.881803170409511,0.0001,0.0001,0.0001,0.0
12324,MINPP1,28.02976837665975,0.0001,0.0001,5.99715,0.0001,0.0001,0.0
12325,SPON2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12326,ZMAT5,162.29223089848767,4.99655,22.687186261558782,17.12101,0.0001,5.328525197765117,26.0450254097574
12327,APOL4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12328,FAM172A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.05717815316359
12329,ZNF664,0.0001,0.0001,0.0001,0.0001,0.0001,7.123361177186481,0.0
12330,SPATA31E1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12331,SLC19A3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12332,MAGEL2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12333,GRM7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12334,GYPE,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12335,PRG3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12336,PRR14L,0.0001,0.0001,0.0001,0.0001,0.0001,10.434917298224264,0.0
12337,SMIM14,121.9311225330302,0.0001,11.483636063408191,7.80446,0.0001,6.137854732533054,5.38199787065099
12338,BTD,219.95095713485557,0.0001,14.090719947159842,15.28963,0.0001,10.434917298224264,23.546240684098105
12339,GTF3C5,141.69982867121345,5.39428,18.30302179656539,24.07233,0.0001,10.434917298224264,4.90146234648572
12340,LGALS9C,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12341,GDNF,11.555846594840368,4.72424,5.995789299867899,0.0001,42.89676823638042,0.0001,0.0
12342,FGFRL1,0.0001,4.06623,9.515538309114929,0.0001,39.65032317636196,0.0001,0.0
12343,MFSD1,8.261062238476493,4.97955,6.152311756935271,0.0001,0.0001,11.750788294517896,0.0
12344,HUS1,91.45436723666435,3.55661,15.505663804491414,16.53711,0.0001,9.77237650052553,15.4732438781216
12345,HDAC4,0.0001,3.98388,0.0001,0.0001,0.0001,6.894396194058749,0.0
12346,CMTM6,35.443033178478466,0.0001,11.70708388375165,14.62819,0.0001,0.0001,22.2968483212684
12347,DCTN3,127.696995156667,3.31541,18.798018494055484,5.82748,38.11505078485688,0.0001,96.49153325238552
12348,IFT172,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12349,TAS2R10,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12350,ZNF622,105.45720075121083,4.98533,17.901733817701455,27.05506,0.0001,7.543854068706091,32.8686298529042
12351,NT5C2,36.26672926756944,3.17703,12.522820343461031,28.58484,0.0001,9.0690380040936,11.773120342049
12352,GYPB,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12353,PRB4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
12354,UBN1,0.0001,0.0001,0.0001,0.0001,0.0001,11.421765226530953,26.0450254097574
12355,TBC1D19,0.0001,0.0001,0.0001,0.0001,34.00341643582641,0.0001,0.0
